0,2.28057,1.58874,4.05055,3.03995
1,3.07534,1.96287,4.93982,4.14162
2,3.86774,2.79725,5.6638,5.73034
3,4.08653,3.09098,6.37713,7.62672
4,4.99175,3.51013,7.10362,9.18556
5,5.40504,3.84997,7.80082,10.5908
6,5.84083,4.23887,8.32303,11.4685
7,6.44564,4.64775,9.10912,12.239
8,6.59236,4.97228,9.29552,12.9144
9,6.6164,5.44978,9.73901,13.7263
