-0.17766,-0.59897,-1.6551e-05,-0.00017092,0,-0.090827,-0.083397,-0.03576,-0.0093719,-0.072485,-0.06509,-0.034083,-0.16334,-0.76014,-1.3468,-0.89117,-0.022632,-1.0461,-1.6174,-1.6115,-0.0078016,-0.10445,-0.099647,-0.19233,-0.22265,-0.25299,-0.043903,0.0038229,-0.032831
-0.1931,-0.63187,-3.0912e-06,-0.0001919,0,-0.089198,-0.081891,-0.0342,-0.0105,-0.077402,-0.068894,-0.033351,-0.1583,-0.81917,-1.1864,-0.78751,-0.032496,-1.0755,-1.5833,-1.5796,-0.0085674,-0.10518,-0.10925,-0.19948,-0.19653,-0.22617,-0.036401,0.0064824,-0.029428
-0.16617,-0.67168,-9.4841e-05,-0.00022513,0,-0.091344,-0.08594,-0.031862,-0.0068297,-0.079843,-0.071921,-0.033824,-0.17478,-0.77843,-1.1327,-0.8204,-0.042842,-1.0736,-1.6296,-1.6277,-0.007858,-0.088565,-0.086996,-0.20878,-0.18623,-0.21517,-0.034614,-0.0070251,-0.028422
-0.19659,-0.70724,7.7703e-05,3.9314e-06,0,-0.089346,-0.090636,-0.034504,-0.0099467,-0.081511,-0.073429,-0.0354,-0.17798,-0.80077,-1.1891,-0.86342,-0.034478,-1.0674,-1.7114,-1.7099,-0.0073003,-0.095818,-0.073361,-0.22171,-0.20006,-0.23095,-0.037397,0.0027991,-0.024512
-0.19073,-0.73662,-0.00018889,-0.00028321,0,-0.081587,-0.092313,-0.030583,-0.0077937,-0.081865,-0.073748,-0.034831,-0.16879,-0.85511,-1.2323,-0.77585,-0.014338,-1.119,-1.7384,-1.7364,-0.0068833,-0.080012,-0.077064,-0.21121,-0.2048,-0.24028,-0.038476,0.011027,-0.024828
-0.17575,-0.71164,3.6113e-05,-4.0871e-05,0,-0.078678,-0.088635,-0.033403,-0.0077177,-0.08468,-0.076954,-0.031196,-0.17778,-0.90609,-1.1837,-0.79065,-0.0027605,-1.2042,-1.773,-1.7706,-0.0077931,-0.085744,-0.098701,-0.21184,-0.20041,-0.23623,-0.038042,0.011107,-0.027969
-0.14817,-0.67863,-0.00013895,-0.00017369,0,-0.081955,-0.082987,-0.032014,-0.010013,-0.083107,-0.075324,-0.027704,-0.16264,-0.89375,-1.2513,-0.86731,-0.013537,-1.2224,-1.8365,-1.8345,-0.0068574,-0.080695,-0.087164,-0.1914,-0.2057,-0.24226,-0.042276,0.0021127,-0.026454
-0.13817,-0.66449,-1.5362e-05,-9.6968e-05,0,-0.083814,-0.077003,-0.026913,-0.0059902,-0.084663,-0.076647,-0.029205,-0.15736,-0.90166,-1.3301,-0.83168,-0.030638,-1.1774,-1.8646,-1.8613,-0.008137,-0.088574,-0.093391,-0.1834,-0.22342,-0.26273,-0.048695,0.013823,-0.025434
-0.11533,-0.62613,-0.00013606,-0.00026064,0,-0.083106,-0.07292,-0.029874,-0.0074808,-0.083976,-0.076174,-0.031546,-0.15695,-0.95485,-1.278,-0.83585,-0.031376,-1.1578,-1.8527,-1.8494,-0.0073251,-0.087945,-0.078844,-0.16688,-0.22922,-0.26853,-0.047574,0.010062,-0.023986
-0.13035,-0.58453,1.2853e-05,-4.4971e-05,0,-0.071572,-0.071895,-0.031688,-0.0085404,-0.08303,-0.075339,-0.036151,-0.15842,-0.93645,-1.1982,-0.8357,-0.017934,-1.1348,-1.8014,-1.7984,-0.0061341,-0.08803,-0.091292,-0.16132,-0.2381,-0.2769,-0.043416,-0.0025736,-0.022945
