id,date,dayhour,price,region_id,created_at,updated_at
5073,2014-04-16,18,15.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5074,2014-04-16,18,51.93,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5075,2014-04-16,19,37.63,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5076,2014-04-16,19,49.99,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5077,2014-04-16,20,51.36,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5078,2014-04-16,20,55.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5079,2014-04-16,21,51.37,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5080,2014-04-16,21,80.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5081,2014-04-16,22,51.45,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5082,2014-04-16,22,55.83,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5083,2014-04-16,23,38.18,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5084,2014-04-16,23,49.99,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5085,2014-04-16,24,37.63,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5086,2014-04-16,24,43.44,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5087,2014-04-17,1,37.91,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5088,2014-04-17,1,37.91,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5089,2014-04-17,2,32.67,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5090,2014-04-17,2,32.67,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5091,2014-04-17,3,29.01,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5092,2014-04-17,3,29.01,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5093,2014-04-17,4,26.04,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5094,2014-04-17,4,27.57,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5095,2014-04-17,5,15.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5096,2014-04-17,5,27.88,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5097,2014-04-17,6,15.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5098,2014-04-17,6,32.81,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5099,2014-04-17,7,20.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5100,2014-04-17,7,45.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5101,2014-04-17,8,20.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5102,2014-04-17,8,52.5,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5103,2014-04-17,9,20.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5104,2014-04-17,9,63.91699,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5105,2014-04-17,10,10.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5106,2014-04-17,10,59.31,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5107,2014-04-17,11,1.71,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5108,2014-04-17,11,48.72,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5109,2014-04-17,12,2.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5110,2014-04-17,12,45.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5111,2014-04-17,13,5.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5112,2014-04-17,13,36.98307,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5113,2014-04-17,14,5.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5114,2014-04-17,14,30.071299,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5115,2014-04-17,15,5.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5116,2014-04-17,15,39.72,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5117,2014-04-17,16,27.000694,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5118,2014-04-17,16,40.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5119,2014-04-17,17,40.3686,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5120,2014-04-17,17,40.3686,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5121,2014-04-17,18,45.96,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5122,2014-04-17,18,45.96,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5123,2014-04-17,19,45.22,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5124,2014-04-17,19,45.22,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5125,2014-04-17,20,52.99,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5126,2014-04-17,20,52.99,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5127,2014-04-17,21,74.99,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5128,2014-04-17,21,74.99,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5129,2014-04-17,22,53.57,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5130,2014-04-17,22,53.57,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5131,2014-04-17,23,50.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5132,2014-04-17,23,50.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5133,2014-04-17,24,42.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5134,2014-04-17,24,42.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5135,2014-04-18,1,38.18,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5136,2014-04-18,1,38.18,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5137,2014-04-18,2,35.36,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5138,2014-04-18,2,35.36,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5139,2014-04-18,3,32.65,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5140,2014-04-18,3,32.65,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5141,2014-04-18,4,26.47,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5142,2014-04-18,4,26.47,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5143,2014-04-18,5,25.79,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5144,2014-04-18,5,25.79,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5145,2014-04-18,6,34.16,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5146,2014-04-18,6,34.16,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5147,2014-04-18,7,45.52,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5148,2014-04-18,7,45.52,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5149,2014-04-18,8,50.36869,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5150,2014-04-18,8,50.36869,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5151,2014-04-18,9,56.84,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5152,2014-04-18,9,56.84,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5153,2014-04-18,10,52.41,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5154,2014-04-18,10,52.41,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5155,2014-04-18,11,45.17359,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5156,2014-04-18,11,45.17359,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5157,2014-04-18,12,38.18,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5158,2014-04-18,12,38.18,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5159,2014-04-18,13,32.92,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5160,2014-04-18,13,32.92,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5161,2014-04-18,14,27.35,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5162,2014-04-18,14,27.35,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5163,2014-04-18,15,30.33,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5164,2014-04-18,15,30.33,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5165,2014-04-18,16,35.38,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5166,2014-04-18,16,35.38,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5167,2014-04-18,17,38.18,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5168,2014-04-18,17,38.18,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5169,2014-04-18,18,46.047538,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5170,2014-04-18,18,46.047538,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5171,2014-04-18,19,48.5,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5172,2014-04-18,19,48.5,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5173,2014-04-18,20,52.98,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5174,2014-04-18,20,52.98,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5175,2014-04-18,21,73.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5176,2014-04-18,21,73.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5177,2014-04-18,22,52.99,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5178,2014-04-18,22,52.99,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5179,2014-04-18,23,49.448061,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5180,2014-04-18,23,49.448061,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5181,2014-04-18,24,41.96,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5182,2014-04-18,24,41.96,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5183,2014-04-19,1,53.914873,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5184,2014-04-19,1,53.914873,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5185,2014-04-19,2,47.82,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5186,2014-04-19,2,47.82,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5187,2014-04-19,3,39.525155,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5188,2014-04-19,3,39.525155,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5189,2014-04-19,4,35.85,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5190,2014-04-19,4,35.85,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5191,2014-04-19,5,33.01,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5192,2014-04-19,5,33.01,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5193,2014-04-19,6,37.09,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5194,2014-04-19,6,37.09,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5195,2014-04-19,7,39.33,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5196,2014-04-19,7,39.33,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5197,2014-04-19,8,40.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5198,2014-04-19,8,40.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5199,2014-04-19,9,47.28,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5200,2014-04-19,9,47.28,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5201,2014-04-19,10,47.28,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5202,2014-04-19,10,47.28,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5203,2014-04-19,11,33.01,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5204,2014-04-19,11,33.01,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5205,2014-04-19,12,11.828026,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5206,2014-04-19,12,11.828026,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5207,2014-04-19,13,5.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5208,2014-04-19,13,5.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5209,2014-04-19,14,0.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5210,2014-04-19,14,0.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5211,2014-04-19,15,0.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5212,2014-04-19,15,0.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5213,2014-04-19,16,5.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5214,2014-04-19,16,5.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5215,2014-04-19,17,16.484617,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5216,2014-04-19,17,16.484617,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5217,2014-04-19,18,38.01,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5218,2014-04-19,18,38.01,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5219,2014-04-19,19,42.09,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5220,2014-04-19,19,42.09,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5221,2014-04-19,20,51.85,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5222,2014-04-19,20,51.85,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5223,2014-04-19,21,58.08,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5224,2014-04-19,21,58.08,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5225,2014-04-19,22,49.99,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5226,2014-04-19,22,49.99,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5227,2014-04-19,23,47.2,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5228,2014-04-19,23,47.2,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5229,2014-04-19,24,39.33,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5230,2014-04-19,24,39.33,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5231,2014-04-20,1,45.5,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5232,2014-04-20,1,45.5,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5233,2014-04-20,2,40.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5234,2014-04-20,2,40.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5235,2014-04-20,3,37.28,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5236,2014-04-20,3,37.28,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5237,2014-04-20,4,37.09,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5238,2014-04-20,4,37.09,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5239,2014-04-20,5,37.09,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5240,2014-04-20,5,37.09,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5241,2014-04-20,6,37.28,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5242,2014-04-20,6,37.28,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5243,2014-04-20,7,38.79,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5244,2014-04-20,7,38.79,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5245,2014-04-20,8,37.09,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5246,2014-04-20,8,37.09,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5247,2014-04-20,9,37.09,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5248,2014-04-20,9,37.09,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5249,2014-04-20,10,37.28,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5250,2014-04-20,10,37.28,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5251,2014-04-20,11,33.02,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5252,2014-04-20,11,33.02,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5253,2014-04-20,12,33.01,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5254,2014-04-20,12,33.01,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5255,2014-04-20,13,9.907854,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5256,2014-04-20,13,9.907854,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5257,2014-04-20,14,1.71,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5258,2014-04-20,14,1.71,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5259,2014-04-20,15,1.71,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5260,2014-04-20,15,1.71,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5261,2014-04-20,16,14.11,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5262,2014-04-20,16,14.11,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5263,2014-04-20,17,21.228699,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5264,2014-04-20,17,21.228699,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5265,2014-04-20,18,37.09,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5266,2014-04-20,18,37.09,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5267,2014-04-20,19,40.5,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5268,2014-04-20,19,40.5,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5269,2014-04-20,20,54.11,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5270,2014-04-20,20,54.11,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5271,2014-04-20,21,80.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5272,2014-04-20,21,80.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5273,2014-04-20,22,64.57,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5274,2014-04-20,22,64.57,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5275,2014-04-20,23,53.45,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5276,2014-04-20,23,53.45,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5277,2014-04-20,24,49.63,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5278,2014-04-20,24,49.63,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5279,2014-04-21,1,79.13,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5280,2014-04-21,1,79.13,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5281,2014-04-21,2,55.15,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5282,2014-04-21,2,55.15,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5283,2014-04-21,3,52.62,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5284,2014-04-21,3,52.62,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5285,2014-04-21,4,47.5,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5286,2014-04-21,4,47.5,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5287,2014-04-21,5,47.3,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5288,2014-04-21,5,47.3,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5289,2014-04-21,6,47.82,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5290,2014-04-21,6,47.82,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5291,2014-04-21,7,40.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5292,2014-04-21,7,40.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5293,2014-04-21,8,37.82,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5294,2014-04-21,8,37.82,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5295,2014-04-21,9,37.82,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5296,2014-04-21,9,37.82,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5297,2014-04-21,10,45.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5298,2014-04-21,10,45.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5299,2014-04-21,11,37.09,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5300,2014-04-21,11,37.09,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5301,2014-04-21,12,29.36,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5302,2014-04-21,12,29.36,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5303,2014-04-21,13,2.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5304,2014-04-21,13,2.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5305,2014-04-21,14,0.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5306,2014-04-21,14,0.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5307,2014-04-21,15,0.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5308,2014-04-21,15,0.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5309,2014-04-21,16,0.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5310,2014-04-21,16,0.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5311,2014-04-21,17,5.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5312,2014-04-21,17,5.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5313,2014-04-21,18,33.02,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5314,2014-04-21,18,33.02,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5315,2014-04-21,19,39.33,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5316,2014-04-21,19,39.33,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5317,2014-04-21,20,49.99,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5318,2014-04-21,20,49.99,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5319,2014-04-21,21,66.652806,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5320,2014-04-21,21,66.652806,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5321,2014-04-21,22,54.73,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5322,2014-04-21,22,54.73,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5323,2014-04-21,23,49.99,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5324,2014-04-21,23,49.99,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5325,2014-04-21,24,41.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5326,2014-04-21,24,41.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5327,2014-04-22,1,60.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5328,2014-04-22,1,60.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5329,2014-04-22,2,52.62,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5330,2014-04-22,2,52.62,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5331,2014-04-22,3,49.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5332,2014-04-22,3,49.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5333,2014-04-22,4,46.58,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5334,2014-04-22,4,46.58,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5335,2014-04-22,5,49.88,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5336,2014-04-22,5,49.88,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5337,2014-04-22,6,56.61,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5338,2014-04-22,6,56.61,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5339,2014-04-22,7,79.0,1,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
5340,2014-04-22,7,79.0,2,2015-03-27 02:00:00 UTC,2015-03-27 02:00:00 UTC
