id,prosumer_id,volume,timestamp,demand_response_id,created_at,updated_at
558,27,0.12,2016-04-21 15:00:00 +0300,52,2016-07-25 16:35:02 +0300,2016-07-25 16:35:02 +0300
559,26,-24.36,2016-04-21 15:00:00 +0300,52,2016-07-25 16:35:02 +0300,2016-07-25 16:35:02 +0300
560,29,74.96,2016-04-21 15:00:00 +0300,52,2016-07-25 16:35:02 +0300,2016-07-25 16:35:02 +0300
561,30,624.76,2016-04-21 15:00:00 +0300,52,2016-07-25 16:35:02 +0300,2016-07-25 16:35:02 +0300
562,27,0.12,2016-04-21 15:15:00 +0300,52,2016-07-25 16:35:02 +0300,2016-07-25 16:35:02 +0300
563,26,-19.0,2016-04-21 15:15:00 +0300,52,2016-07-25 16:35:02 +0300,2016-07-25 16:35:02 +0300
564,29,165.4,2016-04-21 15:15:00 +0300,52,2016-07-25 16:35:02 +0300,2016-07-25 16:35:02 +0300
565,30,625.92,2016-04-21 15:15:00 +0300,52,2016-07-25 16:35:02 +0300,2016-07-25 16:35:02 +0300
566,27,0.0,2016-04-21 15:30:00 +0300,52,2016-07-25 16:35:02 +0300,2016-07-25 16:35:02 +0300
567,26,3710.76,2016-04-21 15:30:00 +0300,52,2016-07-25 16:35:02 +0300,2016-07-25 16:35:02 +0300
568,29,185.6,2016-04-21 15:30:00 +0300,52,2016-07-25 16:35:02 +0300,2016-07-25 16:35:02 +0300
569,30,110.4,2016-04-21 15:30:00 +0300,52,2016-07-25 16:35:02 +0300,2016-07-25 16:35:02 +0300
524,29,81.76,2016-04-19 10:15:00 +0300,33,2016-06-21 15:30:42 +0300,2016-06-21 15:30:42 +0300
525,29,36.04,2016-04-19 10:30:00 +0300,33,2016-06-21 15:30:42 +0300,2016-06-21 15:30:42 +0300
526,29,21.8,2016-04-19 10:45:00 +0300,33,2016-06-21 15:30:42 +0300,2016-06-21 15:30:42 +0300
527,29,46.28,2016-04-19 11:00:00 +0300,33,2016-06-21 15:30:42 +0300,2016-06-21 15:30:42 +0300
528,29,56.76,2016-04-19 11:15:00 +0300,33,2016-06-21 15:30:42 +0300,2016-06-21 15:30:42 +0300
529,29,20.92,2016-04-19 11:30:00 +0300,33,2016-06-21 15:30:42 +0300,2016-06-21 15:30:42 +0300
530,29,15.2,2016-04-19 11:45:00 +0300,33,2016-06-21 15:30:42 +0300,2016-06-21 15:30:42 +0300
291,7,6.3980965614316,2016-01-29 14:00:00 +0200,11,2016-01-29 14:32:13 +0200,2016-01-29 15:12:18 +0200
292,10,-1.0136709213256,2016-01-29 14:00:00 +0200,11,2016-01-29 14:32:13 +0200,2016-01-29 15:12:18 +0200
293,1,49.861618041996,2016-01-29 14:15:00 +0200,11,2016-01-29 14:32:13 +0200,2016-01-29 15:12:18 +0200
294,4,-2.125689983368,2016-01-29 14:15:00 +0200,11,2016-01-29 14:32:13 +0200,2016-01-29 15:12:18 +0200
295,7,6.5509605407716,2016-01-29 14:15:00 +0200,11,2016-01-29 14:32:13 +0200,2016-01-29 15:12:18 +0200
296,10,-0.0449228286743999,2016-01-29 14:15:00 +0200,11,2016-01-29 14:32:13 +0200,2016-01-29 15:12:18 +0200
531,29,124.04,2016-04-19 12:00:00 +0300,33,2016-06-21 15:30:42 +0300,2016-06-21 15:30:42 +0300
532,29,105.12,2016-04-19 12:15:00 +0300,33,2016-06-21 15:30:42 +0300,2016-06-21 15:30:42 +0300
533,29,3.04,2016-04-19 12:30:00 +0300,33,2016-06-21 15:30:42 +0300,2016-06-21 15:30:42 +0300
534,29,36.04,2016-04-19 10:30:00 +0300,36,2016-06-21 15:54:48 +0300,2016-06-21 15:54:48 +0300
535,29,21.8,2016-04-19 10:45:00 +0300,36,2016-06-21 15:54:48 +0300,2016-06-21 15:54:48 +0300
536,29,46.28,2016-04-19 11:00:00 +0300,36,2016-06-21 15:54:48 +0300,2016-06-21 15:54:48 +0300
537,29,56.76,2016-04-19 11:15:00 +0300,36,2016-06-21 15:54:48 +0300,2016-06-21 15:54:48 +0300
538,29,20.92,2016-04-19 11:30:00 +0300,36,2016-06-21 15:54:48 +0300,2016-06-21 15:54:48 +0300
297,1,60.193115234376,2016-01-29 14:30:00 +0200,11,2016-01-29 14:58:49 +0200,2016-01-29 15:12:18 +0200
298,4,-3.645842075348,2016-01-29 14:30:00 +0200,11,2016-01-29 14:58:49 +0200,2016-01-29 15:12:18 +0200
299,7,8.1913104057312,2016-01-29 14:30:00 +0200,11,2016-01-29 14:58:49 +0200,2016-01-29 15:12:18 +0200
300,10,0.0273447036743999,2016-01-29 14:30:00 +0200,11,2016-01-29 14:58:49 +0200,2016-01-29 15:12:18 +0200
301,1,60.636459350588,2016-01-29 14:45:00 +0200,11,2016-01-29 15:12:18 +0200,2016-01-29 15:12:18 +0200
302,4,0.8327331542972,2016-01-29 14:45:00 +0200,11,2016-01-29 15:12:18 +0200,2016-01-29 15:12:18 +0200
303,7,9.7672162055968,2016-01-29 14:45:00 +0200,11,2016-01-29 15:12:18 +0200,2016-01-29 15:12:18 +0200
335,7,0.566247940063199,2016-02-02 19:45:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
336,10,0.0585956573487998,2016-02-02 19:45:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
337,1,-8.19567871093597,2016-02-02 20:00:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
338,4,-11.3102107048036,2016-02-02 20:00:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
339,7,0.277074813842798,2016-02-02 20:00:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
340,10,-0.1640629768372,2016-02-02 20:00:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
304,10,0.1152338981628,2016-01-29 14:45:00 +0200,11,2016-01-29 15:12:18 +0200,2016-01-29 15:12:18 +0200
305,1,0.363525390624034,2016-02-02 18:00:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
306,4,-9.0754256248476,2016-02-02 18:00:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
307,7,-0.5100326538088,2016-02-02 18:00:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
308,10,0.8710923194884,2016-02-02 18:00:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
309,1,-19.842681884764,2016-02-02 18:15:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
310,4,-5.767198562622,2016-02-02 18:15:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
311,7,-0.2503528594968,2016-02-02 18:15:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
312,10,0.0507822036743999,2016-02-02 18:15:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
313,1,-0.93814086914,2016-02-02 18:30:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
314,4,11.4619574546812,2016-02-02 18:30:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
315,7,2.9550552368164,2016-02-02 18:30:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
316,10,0.6406259536744,2016-02-02 18:30:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
317,1,-2.541015625,2016-02-02 18:45:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
318,4,-3.8161725997928,2016-02-02 18:45:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
319,7,0.7319412231444,2016-02-02 18:45:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
320,10,1.1660151481628,2016-02-02 18:45:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
321,1,-0.442199707031989,2016-02-02 19:00:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
322,4,-10.6920852661132,2016-02-02 19:00:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
323,7,0.449619293212802,2016-02-02 19:00:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
324,10,2.0429673194884,2016-02-02 19:00:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
325,1,-16.488006591796,2016-02-02 19:15:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
326,4,-3.3898010253904,2016-02-02 19:15:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
327,7,0.5226745605468,2016-02-02 19:15:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
265,1,10.594497680664,2016-01-29 12:30:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
266,4,-2.3606476783752,2016-01-29 12:30:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
267,7,3.823031425476,2016-01-29 12:30:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
268,10,0.83203125,2016-01-29 12:30:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
269,1,8.02641296386801,2016-01-29 12:45:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
270,4,-1.2787528038024,2016-01-29 12:45:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
271,7,4.5096530914308,2016-01-29 12:45:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
272,10,0.6074228286744,2016-01-29 12:45:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
273,1,13.34031677246,2016-01-29 13:00:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
274,4,0.3376150131224,2016-01-29 13:00:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
275,7,3.7145977020264,2016-01-29 13:00:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
276,10,0.1054668426512,2016-01-29 13:00:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
277,1,1.19485473632801,2016-01-29 13:15:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
278,4,-5.911639213562,2016-01-29 13:15:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
279,7,3.6850395202636,2016-01-29 13:15:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
280,10,-0.00781106948840016,2016-01-29 13:15:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
281,1,6.742736816404,2016-01-29 13:30:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
282,4,-1.0140113830568,2016-01-29 13:30:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
283,7,3.8578186035156,2016-01-29 13:30:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
284,10,-0.0449209213256001,2016-01-29 13:30:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
285,1,18.003784179688,2016-01-29 13:45:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
286,4,-7.1577172279356,2016-01-29 13:45:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
287,7,3.8032741546632,2016-01-29 13:45:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
288,10,-1.4101548194884,2016-01-29 13:45:00 +0200,11,2016-01-29 14:01:04 +0200,2016-01-29 15:12:18 +0200
289,1,42.742889404296,2016-01-29 14:00:00 +0200,11,2016-01-29 14:32:13 +0200,2016-01-29 15:12:18 +0200
290,4,-9.8365621566772,2016-01-29 14:00:00 +0200,11,2016-01-29 14:32:13 +0200,2016-01-29 15:12:18 +0200
328,10,1.4335927963256,2016-02-02 19:15:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
329,1,-9.90246582031199,2016-02-02 19:30:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
330,4,-7.704807281494,2016-02-02 19:30:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
331,7,0.635145187377997,2016-02-02 19:30:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
332,10,0.7500009536744,2016-02-02 19:30:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
333,1,-3.71221923828,2016-02-02 19:45:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
334,4,-3.028470993042,2016-02-02 19:45:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
341,1,8.63961791992398,2016-02-02 20:15:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
342,4,-1.9369859695432,2016-02-02 20:15:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
343,7,0.288852691650398,2016-02-02 20:15:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
344,10,-0.1074247360232,2016-02-02 20:15:00 +0200,15,2016-02-05 14:13:09 +0200,2016-02-05 14:13:09 +0200
345,1,-24.939331054688,2016-02-05 14:15:00 +0200,18,2016-02-05 14:34:55 +0200,2016-02-05 14:49:33 +0200
346,4,4.8859977722168,2016-02-05 14:15:00 +0200,18,2016-02-05 14:34:55 +0200,2016-02-05 14:49:33 +0200
347,7,-17.8284759521484,2016-02-05 14:15:00 +0200,18,2016-02-05 14:34:55 +0200,2016-02-05 14:49:33 +0200
348,10,-1.158203125,2016-02-05 14:15:00 +0200,18,2016-02-05 14:34:55 +0200,2016-02-05 14:49:33 +0200
349,1,-13.181671142576,2016-02-05 15:00:00 +0200,19,2016-02-05 15:15:51 +0200,2016-02-05 15:30:36 +0200
350,4,0.997616767883599,2016-02-05 15:00:00 +0200,19,2016-02-05 15:15:51 +0200,2016-02-05 15:30:36 +0200
351,7,-17.887279510498,2016-02-05 15:00:00 +0200,19,2016-02-05 15:15:51 +0200,2016-02-05 15:30:36 +0200
352,10,-4.2421884536744,2016-02-05 15:00:00 +0200,19,2016-02-05 15:15:51 +0200,2016-02-05 15:30:36 +0200
497,29,75.04,2016-04-21 09:30:00 +0300,51,2016-04-21 12:15:35 +0300,2016-04-21 12:15:35 +0300
369,26,1.9648,2016-03-22 15:00:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:33 +0200
370,29,1.9648,2016-03-22 15:00:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:33 +0200
371,31,1.9648,2016-03-22 15:00:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:33 +0200
372,30,1.9648,2016-03-22 15:00:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:33 +0200
383,20,45.24,2016-04-18 15:45:00 +0300,29,2016-04-18 19:50:24 +0300,2016-04-18 19:50:24 +0300
384,20,47.4,2016-04-18 16:00:00 +0300,29,2016-04-18 19:50:24 +0300,2016-04-18 19:50:24 +0300
385,20,35.88,2016-04-18 16:15:00 +0300,29,2016-04-18 19:50:24 +0300,2016-04-18 19:50:24 +0300
386,20,38.44,2016-04-18 16:30:00 +0300,29,2016-04-18 19:50:24 +0300,2016-04-18 19:50:24 +0300
387,20,42.24,2016-04-18 16:45:00 +0300,29,2016-04-18 19:50:24 +0300,2016-04-18 19:50:24 +0300
388,20,75.16,2016-04-18 17:00:00 +0300,29,2016-04-18 19:50:24 +0300,2016-04-18 19:50:24 +0300
389,20,39.0,2016-04-18 17:15:00 +0300,29,2016-04-18 19:50:24 +0300,2016-04-18 19:50:24 +0300
390,20,50.28,2016-04-18 17:30:00 +0300,29,2016-04-18 19:50:24 +0300,2016-04-18 19:50:24 +0300
391,20,73.04,2016-04-18 17:45:00 +0300,29,2016-04-18 19:50:24 +0300,2016-04-18 19:50:24 +0300
392,20,16.48,2016-04-18 18:00:00 +0300,29,2016-04-18 19:50:24 +0300,2016-04-18 19:50:24 +0300
404,20,59.36,2016-04-19 12:45:00 +0300,40,2016-04-19 16:52:08 +0300,2016-04-19 16:52:08 +0300
393,20,36.04,2016-04-19 10:30:00 +0300,39,2016-04-19 10:44:30 +0300,2016-04-19 16:52:08 +0300
395,20,21.8,2016-04-19 10:45:00 +0300,39,2016-04-19 10:59:54 +0300,2016-04-19 16:52:08 +0300
405,20,46.28,2016-04-19 11:00:00 +0300,39,2016-04-19 16:52:08 +0300,2016-04-19 16:52:08 +0300
406,20,56.76,2016-04-19 11:15:00 +0300,39,2016-04-19 16:52:08 +0300,2016-04-19 16:52:08 +0300
407,20,20.92,2016-04-19 11:30:00 +0300,39,2016-04-19 16:52:08 +0300,2016-04-19 16:52:08 +0300
408,20,15.2,2016-04-19 11:45:00 +0300,39,2016-04-19 16:52:08 +0300,2016-04-19 16:52:08 +0300
409,20,124.04,2016-04-19 12:00:00 +0300,39,2016-04-19 16:52:08 +0300,2016-04-19 16:52:08 +0300
436,29,561.96,2016-04-19 18:15:00 +0300,42,2016-04-20 09:28:49 +0300,2016-04-20 09:28:49 +0300
437,29,50.64,2016-04-19 18:30:00 +0300,42,2016-04-20 09:28:49 +0300,2016-04-20 09:28:49 +0300
410,20,105.12,2016-04-19 12:15:00 +0300,39,2016-04-19 16:52:08 +0300,2016-04-19 16:52:08 +0300
411,20,3.04,2016-04-19 12:30:00 +0300,39,2016-04-19 16:52:08 +0300,2016-04-19 16:52:08 +0300
412,20,59.36,2016-04-19 12:45:00 +0300,39,2016-04-19 16:52:08 +0300,2016-04-19 16:52:08 +0300
413,29,36.04,2016-04-19 10:30:00 +0300,37,2016-04-19 17:23:40 +0300,2016-04-19 17:23:40 +0300
414,29,21.8,2016-04-19 10:45:00 +0300,37,2016-04-19 17:23:40 +0300,2016-04-19 17:23:40 +0300
415,29,46.28,2016-04-19 11:00:00 +0300,37,2016-04-19 17:23:40 +0300,2016-04-19 17:23:40 +0300
416,29,56.76,2016-04-19 11:15:00 +0300,37,2016-04-19 17:23:40 +0300,2016-04-19 17:23:40 +0300
417,29,20.92,2016-04-19 11:30:00 +0300,37,2016-04-19 17:23:40 +0300,2016-04-19 17:23:40 +0300
418,29,15.2,2016-04-19 11:45:00 +0300,37,2016-04-19 17:23:40 +0300,2016-04-19 17:23:40 +0300
373,27,9.53904,2016-03-22 15:15:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
374,26,9.53904,2016-03-22 15:15:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
375,29,9.53904,2016-03-22 15:15:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
376,31,9.53904,2016-03-22 15:15:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
377,30,9.53904,2016-03-22 15:15:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
378,27,0.99232,2016-03-22 15:30:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
379,26,0.99232,2016-03-22 15:30:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
380,29,0.99232,2016-03-22 15:30:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
381,31,0.99232,2016-03-22 15:30:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
382,30,0.99232,2016-03-22 15:30:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
353,27,0.13488,2016-03-22 14:15:00 +0200,25,2016-03-22 15:10:02 +0200,2016-03-24 18:27:32 +0200
354,26,0.13488,2016-03-22 14:15:00 +0200,25,2016-03-22 15:10:02 +0200,2016-03-24 18:27:32 +0200
355,29,0.13488,2016-03-22 14:15:00 +0200,25,2016-03-22 15:10:02 +0200,2016-03-24 18:27:32 +0200
356,31,0.13488,2016-03-22 14:15:00 +0200,25,2016-03-22 15:10:02 +0200,2016-03-24 18:27:32 +0200
357,30,0.13488,2016-03-22 14:15:00 +0200,25,2016-03-22 15:10:02 +0200,2016-03-24 18:27:32 +0200
358,27,8.29584,2016-03-22 14:30:00 +0200,25,2016-03-22 15:10:02 +0200,2016-03-24 18:27:32 +0200
359,26,8.29584,2016-03-22 14:30:00 +0200,25,2016-03-22 15:10:02 +0200,2016-03-24 18:27:32 +0200
360,29,8.29584,2016-03-22 14:30:00 +0200,25,2016-03-22 15:10:02 +0200,2016-03-24 18:27:32 +0200
361,31,8.29584,2016-03-22 14:30:00 +0200,25,2016-03-22 15:10:02 +0200,2016-03-24 18:27:32 +0200
362,30,8.29584,2016-03-22 14:30:00 +0200,25,2016-03-22 15:10:02 +0200,2016-03-24 18:27:32 +0200
363,27,9.56304,2016-03-22 14:45:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
364,26,9.56304,2016-03-22 14:45:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
365,29,9.56304,2016-03-22 14:45:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
366,31,9.56304,2016-03-22 14:45:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
367,30,9.56304,2016-03-22 14:45:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
368,27,1.9648,2016-03-22 15:00:00 +0200,25,2016-03-22 15:55:59 +0200,2016-03-24 18:27:32 +0200
419,29,124.04,2016-04-19 12:00:00 +0300,37,2016-04-19 17:23:40 +0300,2016-04-19 17:23:40 +0300
420,29,105.12,2016-04-19 12:15:00 +0300,37,2016-04-19 17:23:40 +0300,2016-04-19 17:23:40 +0300
421,29,3.04,2016-04-19 12:30:00 +0300,37,2016-04-19 17:23:40 +0300,2016-04-19 17:23:40 +0300
422,29,59.36,2016-04-19 12:45:00 +0300,37,2016-04-19 17:23:40 +0300,2016-04-19 17:23:40 +0300
423,20,208.28,2016-04-19 17:30:00 +0300,41,2016-04-20 09:28:37 +0300,2016-04-20 09:28:37 +0300
424,20,196.84,2016-04-19 17:45:00 +0300,41,2016-04-20 09:28:37 +0300,2016-04-20 09:28:37 +0300
425,20,3.8,2016-04-19 18:00:00 +0300,41,2016-04-20 09:28:37 +0300,2016-04-20 09:28:37 +0300
426,20,561.96,2016-04-19 18:15:00 +0300,41,2016-04-20 09:28:37 +0300,2016-04-20 09:28:37 +0300
427,20,50.64,2016-04-19 18:30:00 +0300,41,2016-04-20 09:28:37 +0300,2016-04-20 09:28:37 +0300
428,20,205.6,2016-04-19 18:45:00 +0300,41,2016-04-20 09:28:37 +0300,2016-04-20 09:28:37 +0300
429,20,376.92,2016-04-19 19:00:00 +0300,41,2016-04-20 09:28:37 +0300,2016-04-20 09:28:37 +0300
430,20,78.2,2016-04-19 19:15:00 +0300,41,2016-04-20 09:28:37 +0300,2016-04-20 09:28:37 +0300
431,20,275.2,2016-04-19 19:30:00 +0300,41,2016-04-20 09:28:37 +0300,2016-04-20 09:28:37 +0300
432,20,517.24,2016-04-19 19:45:00 +0300,41,2016-04-20 09:28:37 +0300,2016-04-20 09:28:37 +0300
394,20,36.04,2016-04-19 10:30:00 +0300,40,2016-04-19 10:48:31 +0300,2016-04-19 16:52:08 +0300
