id,date,certificate_type,reference_year,traded_volumes,price_reference,price_minimum,price_maximum,created_at,updated_at
210,2014-02-19 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
211,2014-02-19 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
212,2014-02-19 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
213,2014-02-19 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
214,2014-02-19 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
215,2014-02-19 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
216,2014-02-19 00:00:00,CV,2003,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
217,2014-02-19 00:00:00,CV,2002,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
218,2014-02-19 00:00:00,CV,2004,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
219,2014-02-19 00:00:00,CV,2005,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
220,2014-02-19 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
221,2014-02-19 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
222,2014-02-19 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
223,2014-02-26 00:00:00,CV,Tipo CV (2012),57330.0,88.2802442002,87.95,88.7,2015-03-27 00:00:00,2015-03-27 00:00:00
224,2014-02-26 00:00:00,CV,Tipo CV (II Trimestre 2013),14305.0,88.7286927648,88.7,88.75,2015-03-27 00:00:00,2015-03-27 00:00:00
225,2014-02-26 00:00:00,CV,Tipo CV (III Trimestre 2013),13209.0,88.5787614505,88.5,88.65,2015-03-27 00:00:00,2015-03-27 00:00:00
226,2014-02-26 00:00:00,CV,Tipo CV (I Trimestre 2013),112.0,88.5,88.5,88.5,2015-03-27 00:00:00,2015-03-27 00:00:00
227,2014-02-26 00:00:00,CV,Tipo CV (IV Trimestre 2013),39894.0,88.4632185291,88.42,88.5,2015-03-27 00:00:00,2015-03-27 00:00:00
228,2014-02-26 00:00:00,CV,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
229,2014-02-26 00:00:00,CV,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
230,2014-02-26 00:00:00,CV,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
231,2014-02-26 00:00:00,TRL,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
232,2014-02-26 00:00:00,TRL,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
233,2014-02-26 00:00:00,CV,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
234,2014-02-26 00:00:00,TRL,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
235,2014-02-26 00:00:00,TRL,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
236,2014-02-26 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
237,2014-02-26 00:00:00,GSE,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
238,2014-02-26 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
239,2014-02-26 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
240,2014-02-26 00:00:00,CV,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
241,2014-02-26 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
242,2014-02-26 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
243,2014-02-26 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
244,2014-02-26 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
245,2014-02-26 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
246,2014-02-26 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
247,2014-02-26 00:00:00,CV,2003,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
248,2014-02-26 00:00:00,CV,2002,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
249,2014-02-26 00:00:00,CV,2004,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
250,2014-02-26 00:00:00,CV,2005,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
251,2014-02-26 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
252,2014-02-26 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
253,2014-02-26 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
254,2014-03-05 00:00:00,CV,Tipo CV (IV Trimestre 2013),79948.0,88.2708917046,88.0,88.4,2015-03-27 00:00:00,2015-03-27 00:00:00
255,2014-03-05 00:00:00,CV,Tipo CV (2012),9971.0,88.9998094474,88.9,89.05,2015-03-27 00:00:00,2015-03-27 00:00:00
256,2014-03-05 00:00:00,CV,Tipo CV (III Trimestre 2013),22222.0,88.4565808658,88.25,88.58,2015-03-27 00:00:00,2015-03-27 00:00:00
257,2014-03-05 00:00:00,TRL,Tipo CV_TRL (2012),500.0,88.29,88.29,88.29,2015-03-27 00:00:00,2015-03-27 00:00:00
258,2014-03-05 00:00:00,CV,Tipo CV (2011),9.0,88.3,88.3,88.3,2015-03-27 00:00:00,2015-03-27 00:00:00
259,2014-03-05 00:00:00,CV,Tipo CV (I Trimestre 2013),7765.0,88.7335788796,88.25,88.85,2015-03-27 00:00:00,2015-03-27 00:00:00
260,2014-03-05 00:00:00,CV,Tipo CV (II Trimestre 2013),22061.0,88.7823924573,88.3,88.85,2015-03-27 00:00:00,2015-03-27 00:00:00
261,2014-03-05 00:00:00,CV,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
262,2014-03-05 00:00:00,CV,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
263,2014-03-05 00:00:00,CV,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
264,2014-03-05 00:00:00,TRL,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
265,2014-03-05 00:00:00,TRL,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
266,2014-03-05 00:00:00,CV,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
267,2014-03-05 00:00:00,TRL,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
268,2014-03-05 00:00:00,TRL,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
269,2014-03-05 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
270,2014-03-05 00:00:00,GSE,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
271,2014-03-05 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
272,2014-03-05 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
273,2014-03-05 00:00:00,CV,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
274,2014-03-05 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
275,2014-03-05 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
276,2014-03-05 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
277,2014-03-05 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
278,2014-03-05 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
279,2014-03-05 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
280,2014-03-05 00:00:00,CV,2003,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
281,2014-03-05 00:00:00,CV,2002,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
282,2014-03-05 00:00:00,CV,2004,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
283,2014-03-05 00:00:00,CV,2005,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
284,2014-03-05 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
285,2014-03-05 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
286,2014-03-05 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
287,2014-03-12 00:00:00,CV,Tipo CV (IV Trimestre 2013),146167.0,88.4817083199,88.34,88.8,2015-03-27 00:00:00,2015-03-27 00:00:00
288,2014-03-12 00:00:00,CV,Tipo CV (II Trimestre 2013),2000.0,88.68715,88.62,88.72,2015-03-27 00:00:00,2015-03-27 00:00:00
289,2014-03-12 00:00:00,CV,Tipo CV (2012),6002.0,88.365778074,88.2,88.4,2015-03-27 00:00:00,2015-03-27 00:00:00
290,2014-03-12 00:00:00,CV,Tipo CV (III Trimestre 2013),5797.0,88.4043384509,88.35,88.45,2015-03-27 00:00:00,2015-03-27 00:00:00
291,2014-03-12 00:00:00,CV,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
292,2014-03-12 00:00:00,CV,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
293,2014-03-12 00:00:00,CV,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
294,2014-03-12 00:00:00,TRL,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
295,2014-03-12 00:00:00,TRL,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
296,2014-03-12 00:00:00,CV,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
297,2014-03-12 00:00:00,TRL,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
298,2014-03-12 00:00:00,TRL,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
299,2014-03-12 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
300,2014-03-12 00:00:00,GSE,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
301,2014-03-12 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
302,2014-03-12 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
303,2014-03-12 00:00:00,CV,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
304,2014-03-12 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
305,2014-03-12 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
306,2014-03-12 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
307,2014-03-12 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
308,2014-03-12 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
309,2014-03-12 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
310,2014-03-12 00:00:00,CV,2003,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
311,2014-03-12 00:00:00,CV,2002,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
312,2014-03-12 00:00:00,CV,2004,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
313,2014-03-12 00:00:00,CV,2005,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
314,2014-03-12 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
315,2014-03-12 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
316,2014-03-12 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
317,2014-03-19 00:00:00,CV,Tipo CV (2012),10238.0,88.7646610666,88.5,89.0,2015-03-27 00:00:00,2015-03-27 00:00:00
318,2014-03-19 00:00:00,CV,Tipo CV (II Trimestre 2013),6169.0,88.7489706598,88.5,88.8,2015-03-27 00:00:00,2015-03-27 00:00:00
319,2014-03-19 00:00:00,CV,Tipo CV (I Trimestre 2013),5362.0,88.7719134651,88.5,88.8,2015-03-27 00:00:00,2015-03-27 00:00:00
320,2014-03-19 00:00:00,CV,Tipo CV (IV Trimestre 2013),91620.0,88.6370217201,88.4,88.9,2015-03-27 00:00:00,2015-03-27 00:00:00
321,2014-03-19 00:00:00,CV,Tipo CV (III Trimestre 2013),1980.0,88.75,88.75,88.75,2015-03-27 00:00:00,2015-03-27 00:00:00
322,2014-03-19 00:00:00,CV,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
323,2014-03-19 00:00:00,CV,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
324,2014-03-19 00:00:00,CV,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
325,2014-03-19 00:00:00,TRL,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
326,2014-03-19 00:00:00,TRL,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
327,2014-03-19 00:00:00,CV,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
328,2014-03-19 00:00:00,TRL,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
329,2014-03-19 00:00:00,TRL,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
330,2014-03-19 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
331,2014-03-19 00:00:00,GSE,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
332,2014-03-19 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
333,2014-03-19 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
334,2014-03-19 00:00:00,CV,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
335,2014-03-19 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
336,2014-03-19 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
337,2014-03-19 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
338,2014-03-19 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
339,2014-03-19 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
340,2014-03-19 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
341,2014-03-19 00:00:00,CV,2003,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
342,2014-03-19 00:00:00,CV,2002,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
343,2014-03-19 00:00:00,CV,2004,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
344,2014-03-19 00:00:00,CV,2005,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
345,2014-03-19 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
346,2014-03-19 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
347,2014-03-19 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
348,2014-03-26 00:00:00,CV,Tipo CV (III Trimestre 2013),30760.0,88.8743527308,88.8,88.92,2015-03-27 00:00:00,2015-03-27 00:00:00
349,2014-03-26 00:00:00,CV,Tipo CV (IV Trimestre 2013),115975.0,88.9479829274,88.5,89.0,2015-03-27 00:00:00,2015-03-27 00:00:00
350,2014-03-26 00:00:00,CV,Tipo CV (II Trimestre 2013),8037.0,88.8681908672,88.85,88.9,2015-03-27 00:00:00,2015-03-27 00:00:00
351,2014-03-26 00:00:00,CV,Tipo CV (I Trimestre 2013),5161.0,88.8887521798,88.85,89.05,2015-03-27 00:00:00,2015-03-27 00:00:00
352,2014-03-26 00:00:00,CV,Tipo CV (2012),3634.0,88.845390754,88.75,88.95,2015-03-27 00:00:00,2015-03-27 00:00:00
353,2014-03-26 00:00:00,CV,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
354,2014-03-26 00:00:00,CV,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
355,2014-03-26 00:00:00,CV,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
356,2014-03-26 00:00:00,TRL,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
357,2014-03-26 00:00:00,TRL,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
358,2014-03-26 00:00:00,CV,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
359,2014-03-26 00:00:00,TRL,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
360,2014-03-26 00:00:00,TRL,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
361,2014-03-26 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
362,2014-03-26 00:00:00,GSE,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
363,2014-03-26 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
364,2014-03-26 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
365,2014-03-26 00:00:00,CV,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
366,2014-03-26 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
367,2014-03-26 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
368,2014-03-26 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
369,2014-03-26 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
370,2014-03-26 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
371,2014-03-26 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
372,2014-03-26 00:00:00,CV,2003,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
373,2014-03-26 00:00:00,CV,2002,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
374,2014-03-26 00:00:00,CV,2004,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
375,2014-03-26 00:00:00,CV,2005,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
376,2014-03-26 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
377,2014-03-26 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
378,2014-03-26 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
379,2014-04-02 00:00:00,CV,Tipo CV (IV Trimestre 2013),87740.0,88.9759564623,88.8,89.15,2015-03-27 00:00:00,2015-03-27 00:00:00
380,2014-04-02 00:00:00,CV,Tipo CV (II Trimestre 2013),3997.0,88.9848761571,88.7,89.0,2015-03-27 00:00:00,2015-03-27 00:00:00
381,2014-04-02 00:00:00,CV,Tipo CV (2012),690.0,89.0,89.0,89.0,2015-03-27 00:00:00,2015-03-27 00:00:00
382,2014-04-02 00:00:00,CV,Tipo CV (I Trimestre 2013),4589.0,88.998365657,88.5,89.1,2015-03-27 00:00:00,2015-03-27 00:00:00
459,2014-04-16 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
383,2014-04-02 00:00:00,CV,Tipo CV (III Trimestre 2013),3572.0,89.0089725644,88.7,89.05,2015-03-27 00:00:00,2015-03-27 00:00:00
384,2014-04-02 00:00:00,CV,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
385,2014-04-02 00:00:00,CV,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
386,2014-04-02 00:00:00,CV,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
387,2014-04-02 00:00:00,TRL,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
388,2014-04-02 00:00:00,TRL,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
389,2014-04-02 00:00:00,CV,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
390,2014-04-02 00:00:00,TRL,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
391,2014-04-02 00:00:00,TRL,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
392,2014-04-02 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
393,2014-04-02 00:00:00,GSE,2008,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
394,2014-04-02 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
395,2014-04-02 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
396,2014-04-02 00:00:00,CV,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
397,2014-04-02 00:00:00,TRL,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
398,2014-04-02 00:00:00,TRL,2012,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
399,2014-04-02 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
400,2014-04-02 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
401,2014-04-02 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
402,2014-04-02 00:00:00,CV,2013,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
403,2014-04-02 00:00:00,CV,2003,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
404,2014-04-02 00:00:00,CV,2002,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
405,2014-04-02 00:00:00,CV,2004,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
406,2014-04-02 00:00:00,CV,2005,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
407,2014-04-02 00:00:00,CV,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
408,2014-04-02 00:00:00,CV,2007,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
409,2014-04-02 00:00:00,TRL,2006,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
410,2014-04-09 00:00:00,CV,Tipo CV (2012),12482.0,89.1288094857,88.7,89.35,2015-03-27 00:00:00,2015-03-27 00:00:00
411,2014-04-09 00:00:00,TRL,Tipo CV_TRL (2012),1000.0,89.28,89.28,89.28,2015-03-27 00:00:00,2015-03-27 00:00:00
412,2014-04-09 00:00:00,CV,Tipo CV (I Trimestre 2013),3748.0,89.3451093917,88.12,89.5,2015-03-27 00:00:00,2015-03-27 00:00:00
413,2014-04-09 00:00:00,CV,Tipo CV (II Trimestre 2013),1484.0,89.4344339623,88.8,89.5,2015-03-27 00:00:00,2015-03-27 00:00:00
414,2014-04-09 00:00:00,CV,Tipo CV (IV Trimestre 2013),70541.0,89.5639102082,89.4,89.68,2015-03-27 00:00:00,2015-03-27 00:00:00
415,2014-04-09 00:00:00,CV,Tipo CV (III Trimestre 2013),12546.0,89.5682767416,88.8,89.7,2015-03-27 00:00:00,2015-03-27 00:00:00
416,2014-04-09 00:00:00,CV,2011,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
417,2014-04-09 00:00:00,CV,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
418,2014-04-09 00:00:00,CV,2009,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
419,2014-04-09 00:00:00,TRL,2010,0.0,0.0,0.0,0.0,2015-03-27 00:00:00,2015-03-27 00:00:00
