week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7
0	0.0	0.0	0.0	0.0	0.0	0.0	16.072575087953982	1.6039173075616813
1	0.0	0.0	0.0	0.0	0.0	0.0	10.906266324140676	7.528688113239655
