1	99.6300130512094
2	98.24805395806607	2.231387094253922
3	83.49573742783309	23.24349338893211	5.404627062484536
4	94.844230914055	5.404627062484536	1.7785730799766934	0.9718352348711452
5	88.02596721414386	8.96257228384901	5.404627062484536	1.7785730799766934	0.9718352348711452
6	87.85457810062428	7.598975807297762	4.211116822625044	2.5786801186734287	2.231387094253922	1.7785730799766934
7	83.54032355169744	8.443562655389158	8.063854075539265	3.455603093685074	2.5786801186734287	2.231387094253922	0.9718352348711452
8	83.54032355169744	6.3838921651755705	6.116844067297762	5.8513813651378825	3.455603093685074	1.8237483338988678	0.9718352348711452	0.82671945534456
9	80.12036552805398	10.814521636342008	6.3838921651755705	5.039834861881033	3.455603093685074	3.350748134385647	2.977642281788018	2.3765830513397592	1.8237483338988678
