week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7
0	0.0	10.082874279463208	16.060680068473786	0.0	0.0	7.261235937196921	3.342814443547463	0.0
1	0.0	8.47613819701095	7.777646650258145	0.0	0.0	16.327196115294978	29.801098837937566	0.0
