week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6	Genetic 7
0	37.14773882971608	31.97045592325946	33.89220302798751	29.0335178208372	6.965128933795997	21.245915972662228	39.281499330559555	10.83325324758112
1	11.8070057078499	10.575276171972769	38.43704028433692	13.461095711999974	14.18475540446233	41.80091049402171	18.039678354537266	7.33117181950872
