week	Gen 0	Gen 1
0	10.596801069650516	93.01408784375147
1	-1.3351229313677027	97.52521553709289
2	33.26202273284628	36.898517208656116
3	15.991487949838568	95.16434168533951
4	-3.579840831669338	95.7015601478174
5	3.780648661594615	99.9078337321095
6	-3.890425056118793	99.9650451960713
7	6.925995663151236	99.73913562939116
8	-5.2899426295910805	99.9641127591007
9	11.191368443530054	75.16262071525034
