week	Spectral 0	Spectral 1	Spectral 2	Spectral 3
0	117.8378124338455	1.7785730799766934	3.2032223291250546	3.455603093685074
1	207.54004461862064	2.7384299378539954	3.18189626530701	4.142030315155658
