week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6
0	6.714924673085342	2.4358768996410394	2.0702822909327807	18.93974007856957	0.6274056591618549	93.29737959776776	2.189601737475005
1	5.853531922956613	5.37359988122649	3.292751117362977	25.31023697785838	1.0380058320234742	173.02325404931935	3.71102135619023
