week	Gen 0	Gen 1
0	10.596682245153453	93.0147395857296
1	-0.092040045667124	97.52464642368662
2	33.262482770045246	36.89601857112064
3	15.989804886467471	95.15078188013202
4	-3.580014008534981	95.70513449218782
5	3.780665288366193	99.90983729421255
6	-3.8901461498913985	99.9436579076355
7	6.925424295687834	99.74033982567254
8	-5.2899219404324755	99.9676371481926
9	11.19126018892254	75.16074184001158
