week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7	Spectral 8
0	3.455603093685074	0.82671945534456	5.039834861881033	7.348783372596685	2.977642281788018	1.8237483338988678	80.05581517931546	5.0307100447493305	6.3838921651755705
1	4.142030315155658	1.5286406782410307	3.700378776900422	10.380087681199036	2.943034264565118	2.1870569419966692	157.6641090343594	8.674423086450549	12.542265022891115
