1	126.2752109366325
2	118.79791564815122	7.477295288482242
3	108.24284914236199	13.590542747623566	4.44181904664811
4	102.1009234831995	15.325497511293705	5.944622944082894	2.904166998057333
5	96.57264010572288	14.617156709312802	5.736099206676538	4.910596920140549	4.438717994780863
6	97.23905020994141	13.09292888613431	6.78586251995322	5.608938663091251	2.7894652018608674	0.7589654556525769
7	82.73521804518808	24.9721752886917	7.810472861028664	3.9902623522504914	3.493286019935507	2.514830913886234	0.7589654556525769
8	90.69208706244638	12.821001131824715	8.559777510427594	5.028891197040874	3.809437439218712	2.654594436954742	1.9504567030676547	0.7589654556525769
9	92.24233147981994	12.611349662395916	8.344437585218927	4.343266980879278	3.1183503512701733	2.067365519129309	1.4407598311870773	1.3483840710802717	0.7589654556525769
