week	Spectral 0	Spectral 1	Spectral 2	Spectral 3
0	91.5289294281431	3.2667643017245585	2.231387094253922	6.261611721467233
1	178.79202268447284	3.205319693206306	1.9063216175739477	8.804280590504078
