week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7	Spectral 8
0	0.0	1.6298562451420258	0.0	0.0	0.0	22.945867016478186	0.0	0.0	6.262421853507212
1	0.0	0.8246146817241647	0.0	0.0	0.0	38.04040262895521	0.0	0.0	14.51730797268157
