week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7
0	0.0	0.0	3.108245489738828	0.0	0.0	0.0	1.8783134832525066	21.9103552059055
1	0.0	0.0	3.439658343871187	0.0	0.0	0.0	2.8501368853648383	31.164800113936682
