1	21.10089358614828
2	20.795690656143766	0.0
3	11.779350372539147	11.402106646014879	4.965071437141497
4	19.51290595512299	4.965071437141497	0.0	0.0
5	19.51290595512299	0.0	0.0	0.0	0.0
6	42.417635221143904	14.708055908342171	10.325769562907059	1.5627718836030444	0.0	0.0
7	45.37394185349971	7.261235937196921	5.85758802960545	5.71446762794563	1.2081052310945901	0.0	0.0
8	11.043074331285968	8.778648880337538	8.229591229301821	6.862057626415073	3.342814443547463	0.0	0.0	0.0
9	42.777284844376325	7.261235937196921	5.940040621592671	4.229794173539609	0.5923121101410382	0.0	0.0	0.0	0.0
