week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6	Genetic 7	Genetic 8
0	37.2481045809039	35.415775355462706	8.027505509429368	31.470687241047703	29.708052180438592	17.035924869971524	18.872416230460217	27.98599038945424	29.021947346765554
1	36.42592098839374	30.23454528184256	4.83752695526619	8.66861505715505	27.344386065584974	22.845043875509297	29.946540732013823	8.741592554036263	17.068101604638645
