1	21.10089358614828
2	18.817012037316417	0.0
3	18.0157688161305	8.478946261595578	0.0
4	24.032137750554515	8.478946261595578	3.5593577572456554	0.0
5	24.032137750554515	6.517530254199564	3.5593577572456554	0.0	0.0
6	20.018752416474356	11.130798385335988	5.560795581593146	4.615366350373901	1.4703183106378486	0.0
7	21.801896149003056	3.2686738113332217	2.3769588301199995	0.0	0.0	0.0	0.0
8	18.528572726686114	16.67568918720625	1.200501887253914	0.0	0.0	0.0	0.0	0.0
9	20.018752416474356	17.928528662867542	6.418528677383774	6.27903641590069	1.3853457710808557	1.059508932059316	0.0	0.0	0.0
