week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7	Spectral 8
0	4.81006721292734	6.3838921651755705	93.71634320389722	2.605292535321256	3.455603093685074	2.977642281788018	8.003787074581886	3.350748134385647	0.9718352348711452
1	3.6828770140930516	12.542265022891115	171.64351027558962	4.267070616095008	4.142030315155658	2.943034264565118	11.170045832218506	5.935993148596541	1.275574647733011
