1	21.10089358614828
2	20.043305473719656	11.303771506178254
3	18.0157688161305	8.478946261595578	0.0
4	24.032137750554515	4.018265209712228	3.5593577572456554	0.0
5	23.031588651442995	6.517530254199564	4.128801591661687	0.0	0.0
6	21.298554787465854	8.427010740613847	3.318616146582916	1.7190328281352591	0.0	0.0
7	20.018752416474356	6.262421853507212	2.2254554452939184	1.7627889386822533	0.0	0.0	0.0
8	24.24700811906781	15.117407911071961	8.478946261595578	1.8075951977088949	0.0	0.0	0.0	0.0
9	22.428334397279265	17.822224424564943	11.296221558690217	3.978411746987285	0.0	0.0	0.0	0.0	0.0
