-0.15801,-0.16993,-0.12775,-0.014506,-0.0024305,0.022098,-0.036585,-0.040167,-0.042252,-0.10703
-0.49194,-0.30826,-0.24386,-0.031768,-0.0077678,-0.081498,-0.13397,-0.091145,-0.094216,-0.28374
-0.80309,-0.4727,-0.49554,-0.068937,-0.03224,-0.17616,-0.28717,-0.15587,-0.15997,-0.48987
-1.1546,-0.61891,-0.77054,-0.12699,-0.065905,-0.28935,-0.58889,-0.23464,-0.23543,-0.72647
-1.4517,-0.80695,-1.0227,-0.20737,-0.16584,-0.45888,-1.0031,-0.33084,-0.3308,-0.97089
-1.7229,-1.0068,-1.2733,-0.30335,-0.25841,-0.65726,-1.3125,-0.43895,-0.43812,-1.2032
-1.9485,-1.2869,-1.5138,-0.42705,-0.38502,-1.0261,-1.5759,-0.57053,-0.56958,-1.4154
-2.1437,-1.5334,-1.7126,-0.56767,-0.52519,-1.3714,-1.8601,-0.72305,-0.72211,-1.5945
-2.2667,-1.7674,-1.8355,-0.72195,-0.67024,-1.5688,-2.0642,-0.89076,-0.88737,-1.738
-2.3154,-2.019,-1.8389,-0.89158,-0.83309,-1.7729,-2.2798,-1.0691,-1.0652,-1.8667
