week	Spectral 0	Spectral 1	Spectral 2	Spectral 3
0	0.9644135623772172	5.311325871449341	97.63060100189136	22.368870500915847
1	1.8205829434708702	2.6932223493730945	181.4634628866554	31.625132957438723
