1	99.6300130512094
2	98.2473181059325	5.255622262349178
3	98.27351306555659	5.255622262349178	0.055703609100167
4	98.46127410738796	5.255622262349178	0.2592731268871492	0.055703609100167
5	83.47785601327558	27.864551072502138	5.255622262349178	0.8191427980307164	0.2592731268871492
6	90.39686655585774	15.210705784653285	5.898572614626733	2.1517705966592704	0.47182883439589673	0.2592731268871492
7	83.0380459512406	15.594689279926612	13.144127207893646	5.986091067760558	1.1523091066899003	0.47182883439589673	0.2592731268871492
8	82.8785383201425	15.539685992854174	13.360201717257013	5.255622262349178	1.1523091066899003	1.020277427350214	0.5549528384047331	0.2592731268871492
9	82.40606123872126	15.594689279926612	13.035489764067421	5.406486305638065	1.1814867042999255	1.1523091066899003	0.8191427980307164	0.5549528384047331	0.2592731268871492
