1	99.6300130512094
2	98.2473181059325	5.255622262349178
3	98.38064413628234	5.255622262349178	0.9336219847025031
4	98.38064413628234	5.255622262349178	0.9015576166736783	0.055703609100167
5	84.87491415256954	16.1895094805312	12.062423122956929	5.2673516788669765	0.9015576166736783
6	85.1243857580858	15.919818540679046	11.807626501163057	5.2673516788669765	0.7897169348574384	0.39544870740680893
7	85.39118667722539	11.393760130238341	9.5117388293272	6.978096511456343	5.630487650529794	0.7897169348574384	0.39544870740680893
8	79.74080440413832	17.63239671743065	16.756274095090674	5.255622262349178	0.7897169348574384	0.5549528384047331	0.2592731268871492	0.1746966275197761
9	79.75757576340007	15.065709676134972	11.045655339781078	6.906317919002639	5.65402132284143	0.7897169348574384	0.7788569008627944	0.2592731268871492	0.1746966275197761
