-0.072239,-0.32314,-0.48274,-0.48288,-0.39734,-0.37073,-0.36364,-0.24251,-0.062507,-0.17125,-0.30818,-0.74431,-0.33275,-0.2358,-0.20855,-0.027923,-0.67544,-0.037733,0.042167,-0.039147,-0.12075,-0.090984,-0.096853,-0.23137,-0.17567,-0.46487,-1.269,-0.77799,-0.12698,-0.023251,-0.2921,-0.022182,0.02982
-0.094846,-0.54486,-0.80571,-0.66649,-0.52111,-0.55427,-0.55447,-0.38643,-0.23869,-0.26317,-0.56876,-0.96238,-0.46556,-0.50432,-0.39176,-0.009701,-1.1025,-0.090774,0.12363,0.01885,-0.21972,-0.23082,-0.237,-0.25971,-0.64232,-0.61482,-1.4495,-1.1071,-0.14118,0.0055356,-0.44874,-0.0011313,0.017121
-0.16634,-0.99286,-1.1804,-1.1618,-1.0524,-0.61462,-0.60535,-0.49548,-0.44661,-0.35616,-0.63053,-1.0785,-0.64445,-0.67256,-0.30758,-0.0073784,-1.4577,-0.15959,0.10049,-0.16461,-0.36116,-0.36309,-0.37398,-0.41629,-0.64238,-0.69565,-1.4174,-1.2003,-0.23829,-0.22608,-0.6455,-0.049804,0.13244
-0.26486,-1.4179,-1.2985,-1.3245,-1.2633,-0.79709,-0.77387,-0.57668,-0.54964,-0.43531,-0.93519,-1.1023,-0.81844,-0.85428,-0.42378,-0.038815,-1.8554,-0.23128,-0.026931,-0.43009,-0.50952,-0.51911,-0.536,-0.56292,-0.84334,-0.91911,-1.703,-1.1252,-0.38014,-0.1946,-0.97757,-0.092069,0.10367
-0.29124,-1.8913,-1.7937,-1.6522,-1.5874,-0.88795,-0.87104,-0.66704,-0.63451,-0.56838,-0.96396,-1.2948,-0.86517,-0.98479,-0.59704,-0.21733,-1.9859,-0.3201,-0.26572,-0.56245,-0.61328,-0.59103,-0.60913,-0.74144,-0.97571,-1.172,-1.9683,-1.3919,-0.69052,-0.22803,-1.1619,-0.12209,0.079463
-0.35615,-2.0382,-1.6625,-1.744,-1.6139,-1.0353,-1.0426,-0.83953,-0.72302,-0.7551,-1.042,-1.6839,-1.0221,-0.77036,-0.64327,-0.42825,-1.8635,-0.42467,-0.26845,-0.42334,-0.78388,-0.73952,-0.76046,-0.87289,-1.165,-1.2814,-2.04,-1.3053,-0.76129,-0.28357,-1.3817,-0.16741,0.10871
-0.74829,-2.126,-1.9681,-1.8388,-1.7439,-1.3043,-1.3229,-1.005,-0.9272,-0.92529,-1.0306,-1.946,-1.1548,-0.97168,-0.78666,-0.54446,-1.9364,-0.52703,-0.42509,-0.67975,-1.0498,-0.88596,-0.90153,-1.0791,-1.3705,-1.4891,-2.2095,-1.4645,-0.86717,-0.58174,-1.5813,-0.21665,0.20667
-1.046,-2.2959,-2.0702,-1.913,-1.8251,-1.5882,-1.6072,-1.1851,-1.0659,-0.99119,-1.3449,-2.1677,-1.0783,-0.98127,-0.8887,-0.54351,-1.9623,-0.65288,-0.41411,-0.54974,-1.2179,-1.0685,-1.0824,-1.1247,-1.5632,-1.8589,-2.1425,-1.6142,-1.0561,-0.81131,-1.6118,-0.36735,0.16471
-1.1054,-2.706,-2.3436,-2.0952,-1.9696,-1.67,-1.6699,-1.2555,-1.151,-1.1207,-1.3217,-2.3093,-1.269,-1.2691,-0.98864,-0.76879,-2.4089,-0.79378,-0.33243,-0.92624,-1.3819,-1.2923,-1.3121,-1.312,-1.8573,-2.1509,-2.2961,-1.7489,-1.1121,-0.98177,-1.6438,-0.46287,-0.033779
-1.5134,-2.7938,-2.4856,-2.1089,-2.0193,-1.7962,-1.812,-1.4899,-1.2733,-1.3247,-1.4348,-2.3667,-1.4528,-1.3135,-1.1237,-0.99744,-2.3453,-0.88869,-0.37722,-0.86723,-1.5076,-1.5192,-1.5319,-1.246,-1.965,-2.3082,-2.4275,-2.0368,-1.4083,-1.266,-1.7882,-0.64339,-0.20437
