week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7
0	11.288925783799485	0.0	10.833710636473569	8.907775515053771	10.014200736298182	0.0	0.0	0.0
1	24.658554374268036	0.0	7.708975987013016	15.790080694371204	4.24577701370123	0.0	0.0	0.0
