week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7	Spectral 8
0	0.0	0.0	4.229794173539609	7.261235937196921	5.940040621592671	42.777284844376325	0.5923121101410382	0.0	0.0
1	0.0	0.0	14.045969919480658	16.327196115294978	18.571266286374648	35.89976398072688	0.3203860749730987	0.0	0.0
