1	20.95103277417831
2	92.27860703850246	9.630494881170788
3	99.54604893524224	89.63082793915892	9.728486386424038
4	98.78280907154786	97.85251572991676	82.59787025289394	6.08790950382934
5	98.01712409890085	98.00097698928022	94.54717634114968	89.61101715155712	-0.10533184136987178
6	97.60768435389603	97.12768504807472	95.95635191442169	77.34664955957425	74.75384595413128	1.258530644726714
7	96.67445397172726	95.19324577413171	93.7185733297698	93.57598183174197	91.00858692785899	71.08442941286268	-7.300314694936073
8	94.99706825487077	94.5728094904154	92.68908250089308	90.32823759337553	89.47059489037895	89.18095702668748	63.00038035988265	-0.7404496714949217
9	94.2775520715451	93.51118817665963	93.02256420016384	92.4659929686558	85.95949650937102	82.12277230274829	73.93482531334753	63.83146038434094	-3.4900733577074963
