week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4
0	98.89703390374792	98.68891803118713	92.00904255170545	-8.457091499524019	92.24773491926503
1	99.16474842629215	59.73302232535469	14.313430727118734	22.21684584471867	93.99525638847575
2	97.96055682789829	95.70978282520134	47.319389510316135	11.817668090711187	98.42600173094802
3	98.41820781060733	90.15808595850368	88.13287235327019	-9.693723064748493	97.45245630377418
4	97.51717226120864	94.97942790197565	96.15931059884839	-0.41860455243672345	95.23846769401969
5	98.64264555468071	88.27372780305728	97.48285833623751	-12.023606544993141	97.87922799801102
6	93.7791642829036	91.56211333067633	92.94884056231999	-0.644633651612733	92.90942459336942
7	93.98177645877668	86.54522258715383	95.41182401880558	-12.328002131405425	91.63869948995291
8	98.01687436532626	92.0935165338667	61.32252481866406	2.319617678891342	95.53456617264504
