1	126.2752109366325
2	109.96622798727861	16.308982949354984
3	106.04729946349352	14.72526165033888	5.502649822800784
4	100.83351581299331	14.438259281400505	7.96678597652685	3.0366498657127234
5	102.21192435715096	13.635825770173582	4.873009844223734	3.7013998078335923	1.8530511572517039
6	99.5991575972937	11.911442181834289	6.282732073256554	4.0320597320880545	3.0154555443253646	1.4343638078354468
7	96.99774725311488	14.365460581679912	4.755465333140961	3.3357481785413796	3.3106460713467705	2.620077706063567	0.8900658127459122
8	91.39041838079214	13.769059746036696	6.766832496200692	6.734444335329499	2.3685303612928035	2.365962002450358	2.3443269777666345	0.5356366367645302
9	86.13626059689142	16.986026386903134	6.034283212358488	4.808854225688684	4.452446043298252	3.1021962595384274	2.568290014834128	1.7683911945967923	0.4184630025239604
