week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6
0	9.438047942992803	0.0	2.0957530055174876	0.0	10.809134123632377	0.0	16.892763548734678
1	14.977039141780393	0.0	1.0688390513241082	0.0	41.51874196329451	0.0	24.28470826536256
