week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6	Genetic 7	Genetic 8
0	28.451705869119152	36.83945197606789	30.022992023684186	7.1896175181483555	27.37278422008565	30.440879464114808	11.933721147707951	24.245201989245295	32.255596899746195
1	7.253405667169052	46.15557357787271	20.134643484646645	5.3434392129088835	7.646087474350844	38.19469746668488	28.73298158081633	15.128389736687678	42.57485948000799
