week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7
0	0.0	0.0	0.0	0.0	8.397983950639192	0.0	14.26369576045174	1.640243924664089
1	0.0	0.0	0.0	0.0	12.570570046923807	0.0	35.742055964598	0.9407719771041193
