week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5
0	36.699618549495845	12.31159517529331	39.178108349200535	30.891943572144697	34.941577768393856	32.31258366979776
1	30.13382622260395	6.994925067457945	20.371196499586585	25.224276635482855	32.429303871795625	39.9228318245406
