week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7
0	0.0	13.558829948070056	0.0	16.892763548734678	1.640243924664089	10.809134123632377	0.0	0.0
1	0.0	31.682017859166507	0.0	24.28470826536256	0.9407719771041193	41.51874196329451	0.0	0.0
