week	Gen 0	Gen 1
0	118.48834321446631	1.2901358392876523
1	176.38232965222014	0.5010967514577093
2	46.37261364604905	8.535189785733618
3	87.95487311267158	0.4896490879224216
4	205.02057487828554	0.4491710712088469
5	270.7877807723988	0.006138970394140003
6	181.92876441625913	0.011737519983212428
7	129.59965321935297	0.010935126354970244
8	172.0390164491561	0.0017876892415525309
9	123.19580928816073	2.40481409878972
