week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6
0	19.658563255261587	38.74581323065788	37.18541936771523	18.872416230460217	7.818713851855074	30.485263893873654	39.060846818317536
1	30.25564140414339	18.139301372973197	28.30829903135147	29.946540732013823	4.729629017223089	35.14332743209928	10.144236039873649
