week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4
0	4.729172053219077	3.5909039798451072	100.43335127717421	12.217239166447463	5.3045444599477065
1	3.960692742769094	6.992345019433653	181.8178430322696	16.15016265293289	8.681357689532135
