0.039702,0.41312,0.2723,0.53547,0.085472,-1.4325,1.4949,2.2292,1.2751,1.3516,0.12947,-0.061058,0.086843,0.45407,0.07176,0.029606,0.64852
0.043045,0.54761,0.31078,0.72036,0.11038,-1.5788,1.6236,2.3877,2.9418,1.6172,0.12208,-0.069861,0.10603,0.332,0.50167,-0.0045595,0.67321
0.09901,0.46246,0.383,0.3266,0.1108,-1.5271,1.6229,2.0076,2.093,1.539,0.11322,-0.027115,0.055639,0.57023,0.47631,-0.016023,0.37167
0.0796,0.51718,0.30261,0.53142,0.098441,-1.3257,1.6159,1.6321,3.0312,1.6091,0.11852,-0.09865,0.071686,0.92454,0.52009,-0.08747,0.46917
0.035424,0.52133,0.16791,0.71235,0.096198,-1.051,1.6078,1.2926,2.4612,1.7666,0.12145,-0.06194,0.088104,1.0275,0.30132,0.027955,0.53519
0.030502,0.56087,0.12472,1.0407,0.094042,-0.76637,1.5997,1.3897,1.5543,1.3577,0.1239,0.056767,0.040967,0.92908,0.13371,-0.01002,0.48796
0.026174,0.51512,0.26447,0.74656,0.077415,-0.48805,1.6123,1.5709,1.3119,1.5814,0.1241,0.060978,-0.014065,0.80553,0.27022,-0.030433,0.39057
0.022964,0.4518,0.28201,0.5251,0.092602,-0.22229,1.5663,1.3559,1.3043,1.4072,0.12941,0.04726,0.0077782,0.9607,0.42477,0.089872,0.43861
0.020828,0.40451,0.30976,0.034731,0.10519,-0.048217,1.5689,1.5279,1.1207,1.8972,0.12457,0.066849,0.038558,0.81351,0.25056,0.091353,0.38881
0.018319,0.31748,0.27873,0.15863,0.097668,0.016374,1.592,1.739,0.85724,1.5149,0.12238,0.055454,-0.0094859,0.81107,0.34686,0.07268,0.57675
