1	99.6300130512094
2	92.45831911026198	9.080317223587429
3	90.89364378519565	8.586194013274614	2.795281310851337
4	89.50460423760222	8.987112347667427	3.181159353642663	1.6000791872338045
5	86.02002613162574	11.59458779651942	4.219852485028394	1.8069786513684232	0.7500611875417285
6	84.35350515796881	10.529424227299614	3.199040129780826	2.922693618428532	1.9674292481284237	0.4631159420127795
7	84.81625352986003	8.398647379101178	4.301560387310367	3.884552164341166	2.7011353896935866	1.5326114659554921	1.1610747752600812
8	83.52435618628613	12.981355202937536	5.298188699025999	3.2840331690590006	1.0255120640485842	0.7469576394293838	0.677574544473627	0.32247899009510617
9	84.30792268559628	11.457704719519867	3.4320982383167973	3.0526101013352402	2.228237013209853	1.9197780625345597	1.0303060848013406	0.5010191496344922	0.3443298762417091
