1	99.6300130512094
2	85.54782326443569	23.10186408970759
3	96.92777942996594	3.455603093685074	2.231387094253922
4	94.844230914055	3.455603093685074	3.061637694538497	1.7785730799766934
5	88.02596721414386	8.96257228384901	5.404627062484536	1.7785730799766934	0.9718352348711452
6	80.16446568639063	13.12294309246704	7.372891834334759	7.294811064119877	6.3838921651755705	2.231387094253922
7	80.12036552805398	10.814521636342008	8.443562655389158	6.3838921651755705	6.175312398213805	2.5786801186734287	1.7785730799766934
8	83.36717776332779	7.555091420746251	7.454562593228516	6.3838921651755705	3.455603093685074	3.2667643017245585	2.231387094253922	0.9718352348711452
9	80.05581517931546	7.348783372596685	6.3838921651755705	5.039834861881033	5.0307100447493305	3.455603093685074	2.977642281788018	1.8237483338988678	0.82671945534456
