1	21.10089358614828
2	20.033175082421803	0.0
3	14.03986698512104	11.517009457725292	4.965071437141497
4	19.59302243775661	8.00339988857515	4.071042744914812	0.0
5	18.086106634618737	9.040445427602847	2.6696041759448272	0.0	0.0
6	14.173966659899332	6.640121364386325	1.797498946193134e-13	0.0	0.0	0.0
7	11.95618001629173	4.801343945618818	4.499207441367843	2.6696041759448272	0.0	0.0	0.0
8	19.250537436801356	10.00259621314798	6.591121570080014	3.835783080983693	1.2081052310945901	0.0	0.0	0.0
9	11.402106646014879	4.88592928637704	3.0195719801186613	2.6696041759448272	1.2081052310945901	0.0	0.0	0.0	0.0
