1	99.6300130512094
2	92.45831911026198	9.080317223587429
3	90.52790219091486	9.339697632761705	2.842546486342883
4	88.82246603128556	9.089622413311886	3.2600878547320633	2.275431480424473
5	86.74011074400198	8.755379121254201	5.237605509947713	2.7140543411442906	0.7130203333102161
6	83.01281077754135	13.809606015502126	5.105209672192451	2.0840726652448396	1.7392779467174773	1.617595526604143
7	82.85206302723293	13.329731460700316	4.2991828892097885	1.6910692909365164	1.4473802921091021	1.3236966077071841	0.4543337963315772
8	84.4013465048007	9.472223129295472	4.4654043281515	3.9624611601270168	2.8974037031822064	1.820914557155536	0.6270512883710673	0.3301617259539482
9	81.02542993276256	9.035652933104508	5.408207298598171	3.6820676470297897	3.297551811038364	2.6976114340105646	1.7102189670820174	0.807085085870332	0.3443298762417091
