1	21.10089358614828
2	18.817012037316417	0.0
3	18.75797225543763	0.0	0.0
4	18.427910478084097	0.0	0.0	0.0
5	24.405984891613112	16.008860042252753	4.723919479525736	3.318616146582916	0.0
6	18.373886064404584	3.108245489738828	2.301024126601402	0.0	0.0	0.0
7	16.892763548734678	11.864588309591248	6.485612767346277	4.229794173539609	2.0957530055174876	0.0	0.0
8	15.520133683788753	10.369983437736465	7.67988311321701	6.517530254199564	1.640243924664089	0.0	0.0	0.0
9	27.059058314409786	13.726554463112048	1.3447154186249886	0.0	0.0	0.0	0.0	0.0	0.0
