week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4	Gen 5	Gen 6	Gen 7	Gen 8
0	110.42211190630374	4.92685818193424	0.13990573547875826	7.394523715253286	0.12267159965284946	0.5802165967929427	0.2854383474290918	0.04783636493863754	1.8220134859631487
1	168.54563042742228	2.758311148629613	0.6713950635747118	4.329500340876821	0.15091449934151258	0.5560883218483227	0.3888791147601438	0.0386569388812903	0.3562610417877709
2	42.178775206036555	2.78787097409687	0.1962057607653745	10.302106529300858	0.18855325501627193	0.017170613370181418	1.8759155875403777	0.07817570672761676	0.7473967590007508
3	46.26257835943852	2.3087825886533038	71.38471166709604	1.7319128069119456	0.14588702336314674	0.06730315818308583	0.254860711254074	0.04466871315210459	0.6541994514200513
4	45.97844546687004	1.1247271142122155	230.0573699678779	0.9168140334915412	0.13875104549540931	0.15460760328494152	0.2427875380471357	0.07341534890179591	0.6454893380567984
5	15.055554501256701	1.2554876393134642	258.82910717670023	0.3071392774172146	0.10227869874560887	0.17879401596109756	0.3083670237402834	0.07714667644261353	0.42195318564592527
6	12.196560356043408	1.0083671758955224	167.9686607157446	0.11724966504264213	0.04203987392033293	0.05002706149037371	0.28633366931162096	0.011328245202350188	0.5628176792449607
7	97.4708535124001	9.15916499763563	23.11839632846741	0.02448086312372462	0.1614660898754206	0.7926292068493954	1.2525098093203109	0.10312684919303063	1.1923367487118457
8	163.63533657300985	8.120090379778523	0.46254387620487736	0.10532958320723165	0.17647562322041704	1.3763149187147192	2.109134651223685	0.1617753475844302	2.181480079617274
9	112.95550131917875	2.3852187063312336	10.412218008795094	0.9244739866240689	0.11434186134007497	0.66214108092301	2.5709045997929554	0.05390682603727927	1.4602776019778412
