week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6	Genetic 7	Genetic 8
0	-6.417130237832732	93.23447825411861	77.7629607383028	93.1339954841138	94.02337134899203	64.18593921287412	49.72370527601594	86.76841969341875	85.21553486618579
1	-17.210856658515564	91.21846682714867	88.5764612692809	92.60134215920516	94.57661399273746	74.26725733909916	78.7253750229032	95.35309591241268	83.17809413548393
