week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6	Genetic 7	Genetic 8
0	0.5589622568328405	4.376114155613415	82.98016237842194	0.5010191496344922	10.855801374978704	6.302007697619871	2.002734275586567	0.3013519868541832	1.2262884658307556
1	0.4111601585954512	5.744764974554883	158.0743584617054	1.3790907845067695	14.260342477425738	8.765725903483286	2.611427011775998	0.814370535142114	4.555163124392536
