week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6	Spectral 7	Spectral 8
0	0.0	3.108245489738828	13.726554463112048	1.3447154186249886	0.0	0.0	1.6039173075616813	0.0	0.0
1	0.0	3.439658343871187	35.142838357639	1.1054110403486548	0.0	0.0	7.528688113239655	0.0	0.0
