week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4
0	3.3498769038216736	3.0579633783412437	4.94659083523867	15.369705062780902	99.55107475645104
1	6.641828711321601	5.742444587343183	4.303994915269509	19.372427600389784	181.54170532261287
