week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4
0	13.611199087038711	40.68515625974227	37.285464645225936	34.06571533573046	36.105202438517466
1	9.048336203884569	8.470407729317177	18.051653713091387	40.78103521772842	44.81472280630083
