week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4	Gen 5	Gen 6	Gen 7	Gen 8
0	113.86258381266376	2.8955522822429485	0.23261153838797602	6.504672662074861	0.07604748732651659	0.5840369409844138	0.3001723817107744	0.042834065648156	1.7008289252895803
1	167.0169889755906	3.415966402716275	0.7468380702056869	6.185907495704274	0.41047237202533665	0.42687115905796197	0.4165057742969945	0.057060599127607414	0.2989574337575638
2	42.75668199397847	2.7759165637535728	0.21406696198254607	10.384693411439299	0.12357004178072055	0.01647072195943356	1.7790426107996746	0.15313864712107428	0.7039595535183322
3	45.92064017531634	2.3885665944429815	72.41441200586084	1.7946983743746316	0.08253954719358406	0.03725206050736352	0.16019078012347304	0.037815886567211014	0.40833734988297715
4	44.341643927220076	1.6564235150456907	225.06934007510762	0.8590421872681689	0.1343530153851399	0.22772097908976668	0.21359112635274174	0.05757922646680213	0.5677204112109219
5	19.19562883268982	0.9702336995505704	254.29025758134986	0.36693018281021694	0.1398128830033205	0.24462079752677912	0.26040385936739313	0.0718889086947851	0.47432854938942987
6	11.824924846693435	0.7258520565973988	168.68451895279102	0.13227150280730549	0.043478728672798936	0.054754397830752026	0.23521108967126414	0.01285751790428276	0.5932581391324373
7	103.65771013120796	6.226045784828358	18.68709658320788	0.018305921090037505	0.18026386070466038	0.7908814938750193	1.9212266788382448	0.09940502777985417	1.3193822437244205
8	163.03894088741612	8.840953505701554	0.4417786737667343	0.10919103427908324	0.18596196575304738	0.6517808979819356	1.6971490125681883	0.12257096719019765	2.1758209668533413
9	111.61361722725734	3.8164421425268378	9.709042245272215	1.144167141095074	0.12308803991921234	0.3249544363615265	2.6753700176519124	0.1086007754813511	1.588176244314829
