week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6	Genetic 7
0	11.408745188556175	9.496852545661632	27.105407292910698	31.553427240267233	29.643925865902858	31.206708660850328	34.887327916496055	40.43841398154752
1	22.602520121963956	5.90676493165616	39.98355797141328	28.611645457508207	18.942445966849256	18.40251324770173	22.1481016205525	37.5681039342919
