week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6
0	6.418528677383774	0.0	0.0	0.0	0.0	16.33101473803548	0.0
1	6.167606799619208	0.0	0.0	0.0	0.0	11.119951458289522	0.0
