Week	Adaptive 0	Adaptive 1	Adaptive 2	Adaptive 3
0	0.015442	118.473	1.43757
1	0.0270536	175.69	0.73037
2	0.560164	42.1872	12.1446
3	0.0164069	87.9318	1.02769
4	0.106852	204.393	0.465014
5	0.019276	270.763	0.0574553
6	0.0255676	181.858	0.073036
7	0.158046	129.477	0.0303471
8	0.541038	171.506	0.0371978
9	0.0173144	122.011	3.60799
