1	21.10089358614828
2	20.795690656143766	0.0
3	13.486546062817546	11.81286606726903	0.0
4	19.950354204245325	0.0	0.0	0.0
5	19.51290595512299	0.0	0.0	0.0	0.0
6	26.876743670540986	14.708055908342171	10.221138640135505	9.901959999958157	0.0	0.0
7	22.20835449601319	16.021740394038993	11.189849422499995	5.9617329707361515	0.0	0.0	0.0
8	40.15795315929641	4.680525567089607	4.420068919325704	1.5627718836030444	0.0	0.0	0.0	0.0
9	17.743802159760456	1.2081052310945901	0.0	0.0	0.0	0.0	0.0	0.0	0.0
