week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4
0	0.0	20.416016507647733	0.0	-3.171155392701423e-13	0.0
1	0.0	11.949571122742762	0.0	1.2342281759758023	0.0
