week	Genetic 0	Genetic 1	Genetic 2	Genetic 3
0	98.2102536744824	99.3262612658773	92.74485857598542	-0.07163156135500102
1	99.57011332037541	99.48280754899433	91.39869444220665	-10.372092213417675
