Week	Adaptive 0	Adaptive 1	Adaptive 2	Adaptive 3	Adaptive 4
0	83.3652	99.5345	2.72243	99.1172
1	95.6533	99.1426	-9.35611	99.1477
2	1.33716	93.9304	32.8912	98.448
3	88.7915	99.4206	10.4204	98.7444
4	95.2754	98.8071	-9.53642	98.8973
5	98.0013	99.3166	0.494571	98.0311
6	96.3085	99.0063	-11.1008	99.0521
7	95.4378	98.0584	1.43159	96.5851
8	71.3732	98.1229	-12.242	98.0992
9	80.594	98.8364	3.61164	97.6904
