1	99.81925010763584
2	98.72764674974808	1.2752332531183261
3	98.58506175987931	1.6075276639282146	0.012269137855184504
4	98.83526201727283	1.2604063223774808	0.24829332664864345	0.02222218594999896
5	98.00352924292771	1.9172991613975685	0.5054646948450189	0.07339786380905192	0.018062878404248445
6	95.77392996174153	3.7839888706441025	0.8827202938810943	0.15956307076946222	0.07275065063776073	0.04592724319774533
7	93.3059588883071	6.094079915924502	0.818051770114522	0.33351087476871855	0.27803324023614007	0.08792140874335057	0.06251395459935334
8	95.73944443852557	4.344831087059459	1.30659110894927	0.2627333487770832	0.13442263365278248	0.11708553346837942	0.05486081174654211	0.05308364764250224
9	94.1205653482935	4.821741109306725	4.5164089364246385	1.0512470328603305	0.5524873277678454	0.2524208873784481	0.10791387800198968	0.07161568809041184	0.05536926823228893
