week	Spectral 0	Spectral 1	Spectral 2	Spectral 3	Spectral 4	Spectral 5	Spectral 6
0	17.484625949862703	15.815863658998524	1.491946005873265	5.255622262349178	0.2592731268871492	84.81557082597274	1.1523091066899003
1	23.754346160568446	23.207126983458295	2.30684177388167	2.6133698940726156	1.1035792507178606	163.7202405842363	0.8968964900025318
