week	Genetic 0	Genetic 1	Genetic 2	Genetic 3	Genetic 4	Genetic 5	Genetic 6	Genetic 7	Genetic 8
0	86.54332141205413	81.72384922425964	79.3909754899264	91.0497402680454	49.01993993298067	88.80204018379558	77.15817120797878	6.451911058867823	80.71736015648918
1	88.4568585277453	87.32146740954882	56.751505702771055	82.82255734105128	52.56296240215813	86.33937982218423	86.07266017297462	-5.460407472946123	68.55875818922995
